,epoch,accuracy,precision,recall,f1,train_loss,vali_loss,loss
58,59,0.8980419303797469,0.6830894905809407,0.7181954623235496,0.6899573382039973,1.495205162432247,1.5635334253311157,1.495205162432247
59,60,0.9047666139240507,0.6889971247692057,0.7282084996698834,0.6967198197767271,1.4949360533644216,1.5584126710891724,1.4949360533644216
60,61,0.9047666139240507,0.6817964532485659,0.7319924378429202,0.6944970061433665,1.4945011081786963,1.5588593482971191,1.4945011081786963
61,62,0.8922072784810127,0.6820581862004709,0.7265584643156205,0.687006430266261,1.4941778613355594,1.5698062181472778,1.4941778613355594
62,63,0.9003164556962026,0.679618220293926,0.7244367076627427,0.6910268313299779,1.4946374466624885,1.5625381469726562,1.4946374466624885
63,64,0.8928995253164557,0.6755552743041546,0.7227961269696973,0.684423453454219,1.4941905085652019,1.5712083578109741,1.4941905085652019
64,65,0.9002175632911392,0.6848891076284821,0.7295197090901535,0.6906842866045521,1.494155780956768,1.5623040199279785,1.494155780956768
65,66,0.8937895569620253,0.6708632464628084,0.7115217653479545,0.6787698762541795,1.4938248175020796,1.5681257247924805,1.4938248175020796
66,67,0.903184335443038,0.6844045808933781,0.7376881693110323,0.697704845986936,1.4936481344814119,1.5605943202972412,1.4936481344814119
67,68,0.9119857594936709,0.6949514518675544,0.7409446723321916,0.7064581386032495,1.4929814308215255,1.5515506267547607,1.4929814308215255
68,69,0.899129746835443,0.6838918394481109,0.7267570747190201,0.6939928411622468,1.4932726956784916,1.5642929077148438,1.4932726956784916
69,70,0.9108979430379747,0.6891405666380448,0.7365548487796028,0.7020558070553927,1.492998366538709,1.5526524782180786,1.492998366538709
70,71,0.9129746835443038,0.6934305831233522,0.7450540576849873,0.7081889339335723,1.4929398454416294,1.5503772497177124,1.4929398454416294
71,72,0.9047666139240507,0.6864906767874532,0.7287029067378609,0.694176182492332,1.4929268558185322,1.5574525594711304,1.4929268558185322
72,73,0.9080300632911392,0.6946474976624765,0.7319199020929326,0.7030680369439152,1.492742132074155,1.5554274320602417,1.492742132074155
73,74,0.911689082278481,0.6880827836418194,0.7357459245975799,0.7005099284778749,1.4932169708581016,1.5523802042007446,1.4932169708581016
74,75,0.9077333860759493,0.6896218022452093,0.7381724316417128,0.701498249038921,1.4929230795881618,1.5550024509429932,1.4929230795881618
75,76,0.9071400316455697,0.689602349534984,0.7415833904282485,0.7049827065363939,1.4926371441100732,1.5554401874542236,1.4926371441100732
76,77,0.9033821202531646,0.6940488829146112,0.7334940245762991,0.7024564431829247,1.4927580489899024,1.5602741241455078,1.4927580489899024
77,78,0.9107001582278481,0.6889190506519896,0.7370659413890495,0.7036737044563404,1.492789740379626,1.5516687631607056,1.492789740379626
78,79,0.9113924050632911,0.6870236977460725,0.7350066459221568,0.6993750498923434,1.4925932598571046,1.5513825416564941,1.4925932598571046
79,80,0.9130735759493671,0.6944153483149699,0.7415228561678756,0.7069730363370039,1.4925115877827897,1.5507668256759644,1.4925115877827897
80,81,0.9137658227848101,0.6901048749309517,0.7406779697316586,0.7054767775022346,1.4924852311039885,1.5491328239440918,1.4924852311039885
81,82,0.9119857594936709,0.6915712604153408,0.7400350128151874,0.7049184791228472,1.4923814291390367,1.5505564212799072,1.4923814291390367
82,83,0.9102056962025317,0.6870966944683417,0.7306444589230464,0.6997836790584361,1.4924007829385824,1.5523806810379028,1.4924007829385824
83,84,0.9134691455696202,0.6927816557390611,0.7409721037298146,0.7079415527985405,1.4927018416194489,1.5491734743118286,1.4927018416194489
84,85,0.9127768987341772,0.695592423450105,0.7409074135424037,0.7079102402227679,1.492367224571423,1.5493323802947998,1.492367224571423
85,86,0.9126780063291139,0.6883092414453248,0.7369875987745246,0.7021455729504754,1.4924306294407708,1.550010085105896,1.4924306294407708
86,87,0.9107990506329114,0.6908437033394846,0.7362109655105585,0.7023280832302321,1.492615803742942,1.5508944988250732,1.492615803742942
87,88,0.9118868670886076,0.690936478815043,0.740060966141953,0.7049238734773775,1.4925127216040517,1.550369381904602,1.4925127216040517
88,89,0.9098101265822784,0.691716316769203,0.7337989164065647,0.7028803729454237,1.4924570131606567,1.5536500215530396,1.4924570131606567
89,90,0.9125791139240507,0.6870542741625258,0.7306047020010645,0.7010316571807074,1.4923125554959233,1.5498874187469482,1.4923125554959233
90,91,0.9130735759493671,0.6918486718849248,0.7418051455591042,0.7065673384016086,1.4921790742264769,1.5505766868591309,1.4921790742264769
91,92,0.9113924050632911,0.6882359070301369,0.7356162914694359,0.7012165628002225,1.4921265501564684,1.5505304336547852,1.4921265501564684
92,93,0.9115901898734177,0.6977240567553126,0.743665488735319,0.7094652085390954,1.492087767527888,1.5511394739151,1.492087767527888
93,94,0.9059533227848101,0.6858942232338581,0.7292042610496559,0.6973755289554201,1.49200481880968,1.5570800304412842,1.49200481880968
94,95,0.9152492088607594,0.6917749677114485,0.7430948110969468,0.7063407336414743,1.4921152378423526,1.5480049848556519,1.4921152378423526
95,96,0.9047666139240507,0.6837993543441422,0.7292073799156454,0.6972030587342406,1.4920631940372455,1.5586811304092407,1.4920631940372455
96,97,0.9122824367088608,0.6968684550218718,0.7457626527729817,0.7115666057130708,1.4920743212532313,1.5502923727035522,1.4920743212532313
97,98,0.9114912974683544,0.6963216145533054,0.740770188132735,0.7083140457750094,1.492009990893233,1.5512444972991943,1.492009990893233
98,99,0.9146558544303798,0.6925227991788653,0.7425051959553474,0.7073263242916303,1.4919537800950364,1.5477209091186523,1.4919537800950364
99,100,0.9120846518987342,0.6912792970475581,0.740508376185338,0.70555926766371,1.491938380006784,1.5508404970169067,1.491938380006784
100,101,0.9112935126582279,0.6884278915734483,0.7355741274727828,0.7012550899089578,1.4920545332728865,1.5515644550323486,1.4920545332728865
101,102,0.9139636075949367,0.6980714109846425,0.7470459629259445,0.7122040198922531,1.4919256577476525,1.5483531951904297,1.4919256577476525
102,103,0.9112935126582279,0.6951563347375452,0.7469701555468975,0.7096789127181103,1.4918068826389008,1.5509750843048096,1.4918068826389008
103,104,0.9095134493670886,0.6900982764514251,0.7426152236385573,0.7054739025488084,1.4919098611837758,1.5536860227584839,1.4919098611837758
104,105,0.9103045886075949,0.6918079939863944,0.7384318609240078,0.7052152189339919,1.4921954660750807,1.552648901939392,1.4921954660750807
105,106,0.9146558544303798,0.6900109935612754,0.7384800428910688,0.7039663734277238,1.4920974867031598,1.5487927198410034,1.4920974867031598
106,107,0.9150514240506329,0.7003987093225393,0.7504185626606893,0.7153963944230609,1.4918164867943469,1.548945665359497,1.4918164867943469
107,108,0.9173259493670886,0.6914595005133002,0.7412261307310579,0.706848576849768,1.4918494765370036,1.5467238426208496,1.4918494765370036
108,109,0.914754746835443,0.6943824180367748,0.7474069468600133,0.710786158045978,1.4918605866142736,1.5477094650268555,1.4918605866142736
109,110,0.9144580696202531,0.6968770526787991,0.7492781017243745,0.7126231306518873,1.4917814602105381,1.548097848892212,1.4917814602105381
110,111,0.9167325949367089,0.6939827043990564,0.7446307165261422,0.7101007412324638,1.4917137485723526,1.5464650392532349,1.4917137485723526
111,112,0.9155458860759493,0.693866945113849,0.742325894125432,0.7073384788109317,1.491711975286563,1.5475547313690186,1.491711975286563
112,113,0.9139636075949367,0.6940084698832174,0.7427935541102823,0.7084689434645287,1.4916741535686457,1.5486984252929688,1.4916741535686457
113,114,0.9150514240506329,0.6928935236959326,0.7420557628346953,0.7075394532749957,1.4916301935244674,1.5494393110275269,1.4916301935244674
114,115,0.9146558544303798,0.6940757889091905,0.7461731195930527,0.7097354247137637,1.4916117873054724,1.5490458011627197,1.4916117873054724
115,116,0.9145569620253164,0.6954473775470411,0.7424338007903027,0.7085879476664163,1.4916184390314853,1.5488622188568115,1.4916184390314853
116,117,0.9106012658227848,0.6846713447115218,0.7337243307068735,0.6984325510897029,1.4913870305679857,1.5522819757461548,1.4913870305679857
117,118,0.8990308544303798,0.7410571085899713,0.7737129123362553,0.7400910852755286,1.4827917353413738,1.5672203302383423,1.4827917353413738
118,119,0.9052610759493671,0.7498116004155869,0.7659201882531745,0.7438085719124408,1.4803794858554682,1.5609345436096191,1.4803794858554682
119,120,0.8896360759493671,0.7329542396770338,0.7343431516876197,0.7104884239867884,1.479206829406202,1.572960615158081,1.479206829406202
120,121,0.8905261075949367,0.7438712423101727,0.7506788065855969,0.723505661744456,1.4780451371646917,1.5731277465820312,1.4780451371646917
121,122,0.8990308544303798,0.7574213153563272,0.761392819537136,0.739033010930494,1.4762096119384034,1.5649802684783936,1.4762096119384034
122,123,0.90625,0.7639665697275465,0.7900062514888064,0.7560285890750594,1.4751426156717367,1.5586812496185303,1.4751426156717367
123,124,0.9020965189873418,0.747638920533543,0.7593418387539447,0.7316154431992568,1.474593491980824,1.5614277124404907,1.474593491980824
124,125,0.9076344936708861,0.7630268531075753,0.78304734794218,0.7472148273743595,1.4743432987231415,1.5552293062210083,1.4743432987231415
125,126,0.9105023734177216,0.7654553960558452,0.7826635130820011,0.7551623414573484,1.473747501738917,1.553992748260498,1.473747501738917
126,127,0.9134691455696202,0.7668310921436494,0.7814836147447155,0.755944682117335,1.4735795815531818,1.5504729747772217,1.4735795815531818
127,128,0.9070411392405063,0.7614525511867831,0.7878716239923859,0.7545830281245903,1.4732491699651407,1.5574945211410522,1.4732491699651407
128,129,0.9078322784810127,0.7616321960467768,0.784514699503342,0.7529317738496711,1.4728783083419068,1.555827260017395,1.4728783083419068
129,130,0.897745253164557,0.7429525227463062,0.758401080740526,0.7281611690302529,1.4730503738116913,1.565237283706665,1.4730503738116913
