,epoch,accuracy,precision,recall,f1,train_loss,vali_loss,loss
0,1,0.18146756329113925,0.025218681871648958,0.11599250491655537,0.03582874284641926,2.1034312583387087,2.2794551849365234,2.1034312583387087
1,2,0.4774525316455696,0.32507445152798115,0.29711414266047576,0.25936572689470944,1.8665867685890807,1.976806640625,1.8665867685890807
2,3,0.4353243670886076,0.2551210741860981,0.2395484358551946,0.20191404166955898,1.7575184826652843,2.0226244926452637,1.7575184826652843
3,4,0.544501582278481,0.405864199334773,0.3912731272679107,0.3388910146475475,1.6865302659452153,1.9139126539230347,1.6865302659452153
4,5,0.7672072784810127,0.47808529753677137,0.4966348514532694,0.4733739146880456,1.6603996925079785,1.6951383352279663,1.6603996925079785
5,6,0.8482001582278481,0.5495692630966709,0.6027256662404338,0.5677367397125019,1.6256867631936607,1.6135656833648682,1.6256867631936607
6,7,0.8020174050632911,0.5314906545780107,0.5958561956485471,0.5457733072580057,1.5922616282210182,1.6602427959442139,1.5922616282210182
7,8,0.8365308544303798,0.5657665241505577,0.5848526966999082,0.5556336026407964,1.5853140533160859,1.6249890327453613,1.5853140533160859
8,9,0.8089398734177216,0.5575514983064391,0.5916630286786964,0.5520376151851057,1.5758615240883143,1.6518120765686035,1.5758615240883143
9,10,0.8700553797468354,0.5836060906532841,0.6305980684934559,0.5970504419291547,1.5712359328620351,1.590605616569519,1.5712359328620351
10,11,0.9025909810126582,0.7039391697626164,0.7244084990892196,0.6995767431304826,1.5483934982135272,1.5619103908538818,1.5483934982135272
11,12,0.8788568037974683,0.6844872861530492,0.7081388681580153,0.6823656190375531,1.5329357179970786,1.5833090543746948,1.5329357179970786
12,13,0.8781645569620253,0.6605396430699472,0.7222833968355133,0.6773914077655245,1.5293171436261064,1.5830751657485962,1.5293171436261064
13,14,0.8661985759493671,0.657159362264297,0.6993853643803696,0.6485875850948779,1.5266862677309079,1.5948506593704224,1.5266862677309079
14,15,0.9183148734177216,0.7050536188054579,0.7557487726238146,0.7195705095412958,1.5244428368803031,1.5431848764419556,1.5244428368803031
15,16,0.8551226265822784,0.6460036313016534,0.6830272739583199,0.6483635071501412,1.5246935759108668,1.6069797277450562,1.5246935759108668
16,17,0.8686708860759493,0.6690965369346266,0.6696977994864466,0.6534657665186825,1.5192536275607709,1.5927995443344116,1.5192536275607709
17,18,0.8768789556962026,0.7015433110500826,0.6962388166852944,0.6874765202812275,1.5197692469666941,1.5840389728546143,1.5197692469666941
18,19,0.8651107594936709,0.6924251659174573,0.6964133174766456,0.6832734871298283,1.5191857586272608,1.5963603258132935,1.5191857586272608
