,epoch,accuracy,precision,recall,f1,train_loss,vali_loss,loss
34,35,0.9318631329113924,0.7177209232132385,0.7694112778638577,0.7345064167400747,1.513466969084816,1.529308795928955,1.513466969084816
35,36,0.8885482594936709,0.6989039363621501,0.7054475783027786,0.6885757163153213,1.5163491389241082,1.57265305519104,1.5163491389241082
36,37,0.9322587025316456,0.7222857931610466,0.7636552040449219,0.7340615064402023,1.5169971926143755,1.528734564781189,1.5169971926143755
37,38,0.9228639240506329,0.7115325361628997,0.7524852278033859,0.7227076483916464,1.518490782941873,1.5380879640579224,1.518490782941873
38,39,0.9184137658227848,0.6999068454883535,0.758031855990378,0.7177995407252014,1.5153989308177473,1.542513370513916,1.5153989308177473
39,40,0.9311708860759493,0.7212286051805168,0.7655309222050759,0.7346014102023413,1.5144481518017217,1.5298900604248047,1.5144481518017217
40,41,0.9331487341772152,0.722203162623381,0.7711396254591603,0.7370230993513055,1.513176494513076,1.5278645753860474,1.513176494513076
41,42,0.9282041139240507,0.7129374459540573,0.7600955970545913,0.7275779354701037,1.5179646392218984,1.5329197645187378,1.5179646392218984
42,43,0.9319620253164557,0.711202801646035,0.762959354802151,0.7274612530825887,1.5141459021705408,1.5292904376983643,1.5141459021705408
43,44,0.9198971518987342,0.7139444731585627,0.7609031886265604,0.7287653210196455,1.5134833940682701,1.5408424139022827,1.5134833940682701
44,45,0.9315664556962026,0.7159979043098725,0.7662437938611498,0.7334928794480303,1.5148764094605613,1.5297123193740845,1.5148764094605613
45,46,0.9283030063291139,0.7165535148445712,0.7572134911672613,0.7278037033968864,1.5134258167431378,1.5325742959976196,1.5134258167431378
46,47,0.9323575949367089,0.7127250472810354,0.7583949401027915,0.7255339755058356,1.5120723323700147,1.5283184051513672,1.5120723323700147
47,48,0.938192246835443,0.727213253880829,0.7670552540681601,0.7385568382582661,1.50867373874774,1.5229270458221436,1.50867373874774
48,49,0.9206882911392406,0.7158866011852736,0.7650349978292763,0.7288167853889085,1.5129403850902765,1.5400571823120117,1.5129403850902765
49,50,0.932060917721519,0.7309479748567533,0.7730728218309217,0.7424596775256217,1.5142936809375263,1.5289931297302246,1.5142936809375263
50,51,0.9380933544303798,0.7297700042652923,0.7795730937194177,0.7453830280592126,1.5089634401729692,1.5230615139007568,1.5089634401729692
51,52,0.9367088607594937,0.7234309496507598,0.7773731599343866,0.7403123426816228,1.5125197454001575,1.524200677871704,1.5125197454001575
52,53,0.9326542721518988,0.7217870676570607,0.7608971072829372,0.7318113767546536,1.5111486077689515,1.5287890434265137,1.5111486077689515
53,54,0.9263251582278481,0.7186726690139451,0.765232750544883,0.7346999012663291,1.5086398882606922,1.5351500511169434,1.5086398882606922
54,55,0.9306764240506329,0.7139226858811836,0.7566511996471607,0.725356831764991,1.5108437145860811,1.5307117700576782,1.5108437145860811
55,56,0.9301819620253164,0.7155866632796146,0.7599588390059437,0.7276611835455125,1.5095860451555099,1.5301741361618042,1.5095860451555099
56,57,0.9374011075949367,0.7364587185991162,0.7717082247425108,0.7451799872874695,1.51040637988252,1.523685097694397,1.51040637988252
57,58,0.9516416139240507,0.8318388001649519,0.8581904411490952,0.8367560298261029,1.5028491157312363,1.5099852085113525,1.5028491157312363
58,59,0.9614319620253164,0.8423535425400359,0.8723405076889519,0.8501720783368732,1.4906469751089906,1.4999208450317383,1.4906469751089906
59,60,0.956190664556962,0.841488995529865,0.8669326348404214,0.8472996819660021,1.4895413257062626,1.5049711465835571,1.4895413257062626
60,61,0.9562895569620253,0.8314822941628031,0.8590777495335811,0.8387873747866638,1.4901446328757288,1.5051108598709106,1.4901446328757288
61,62,0.9560917721518988,0.8432699674201138,0.8714464368098827,0.8506262312592923,1.491464198968662,1.505782961845398,1.491464198968662
62,63,0.955498417721519,0.83287814252836,0.8556109003914952,0.8375036562054268,1.4903733048576135,1.5062415599822998,1.4903733048576135
63,64,0.9596518987341772,0.845196900152898,0.8676655930608705,0.8499194126921055,1.488128816738677,1.5017874240875244,1.488128816738677
64,65,0.953125,0.8385419488461534,0.8729199990735204,0.8478433691954067,1.4906515279136145,1.5083274841308594,1.4906515279136145
65,66,0.9572784810126582,0.8373026595978541,0.8649342896002882,0.8443638554733375,1.4877082033279223,1.5039756298065186,1.4877082033279223
66,67,0.9581685126582279,0.8355099240977558,0.8701200472543692,0.8448789441424752,1.4884233809888554,1.5028791427612305,1.4884233809888554
67,68,0.9552017405063291,0.8410418292185766,0.8775598658239926,0.8518966418277414,1.4864977746725845,1.5062059164047241,1.4864977746725845
68,69,0.9549050632911392,0.8260259473183617,0.8664454324926271,0.8387937592902418,1.4859881336315752,1.5062758922576904,1.4859881336315752
69,70,0.9556962025316456,0.8356906583757656,0.8620447609493176,0.8421094493288259,1.4891696638954333,1.5052789449691772,1.4891696638954333
70,71,0.9558939873417721,0.8361333856490094,0.8630690958084521,0.8418113428907065,1.4891267496937761,1.5054012537002563,1.4891267496937761
71,72,0.9621242088607594,0.8500292322186627,0.8780187338790437,0.857300985749775,1.4860827446745608,1.4991098642349243,1.4860827446745608
72,73,0.9542128164556962,0.8296823267195614,0.8695641266579313,0.842077069419242,1.4857572221908326,1.5071511268615723,1.4857572221908326
73,74,0.9584651898734177,0.8357168898754174,0.8608463573730939,0.8407337408376709,1.4861794847269028,1.5028451681137085,1.4861794847269028
74,75,0.9615308544303798,0.8431390850680685,0.8729563564140612,0.8511700784278405,1.4860430137037088,1.4996953010559082,1.4860430137037088
75,76,0.9605419303797469,0.8452720543194453,0.8727273346073604,0.8507447377439371,1.4868324972189273,1.5004791021347046,1.4868324972189273
76,77,0.9540150316455697,0.8280770912323145,0.8700294903775858,0.8409231630798774,1.486280952017909,1.506767749786377,1.486280952017909
77,78,0.9574762658227848,0.8272079746799842,0.8596903588324494,0.8375037484999337,1.4892716948597575,1.5034983158111572,1.4892716948597575
78,79,0.9605419303797469,0.839309987801493,0.86179103935431,0.8443014551488136,1.4854098844071166,1.50054931640625,1.4854098844071166
79,80,0.9615308544303798,0.8440468651568502,0.8774286081672998,0.8539473950416462,1.4879504720243022,1.4997183084487915,1.4879504720243022
80,81,0.9564873417721519,0.8320726287138013,0.8585900732753698,0.8393654443233347,1.485338082328772,1.5048578977584839,1.485338082328772
81,82,0.9575751582278481,0.8321978511162783,0.857115580852196,0.8382361404026342,1.4856589628865544,1.5037107467651367,1.4856589628865544
82,83,0.9528283227848101,0.8334258677798185,0.8659088214277157,0.8423568942508805,1.4870944861025095,1.5083221197128296,1.4870944861025095
83,84,0.9584651898734177,0.8270113850370576,0.8608316902810237,0.8363728838332062,1.488100511197465,1.5026341676712036,1.488100511197465
84,85,0.9583662974683544,0.8363926937754522,0.8744056750239062,0.8478147973522407,1.4863565920260007,1.50258207321167,1.4863565920260007
85,86,0.921875,0.8180138192095572,0.8621489632385924,0.8302593833442897,1.4871591481918724,1.5393224954605103,1.4871591481918724
86,87,0.9588607594936709,0.8426758007430344,0.8758745439219796,0.8514398089766495,1.4862806469487686,1.502317190170288,1.4862806469487686
87,88,0.9501582278481012,0.8277208601195725,0.8714013635630646,0.840179575773106,1.483730932775016,1.5107609033584595,1.483730932775016
88,89,0.9609375,0.832360900269304,0.8713717537113697,0.8450197929571396,1.4862860079390554,1.500163197517395,1.4862860079390554
89,90,0.9492681962025317,0.8315799572684838,0.8474109007664153,0.8328817891255934,1.486065100176266,1.5120331048965454,1.486065100176266
90,91,0.9577729430379747,0.8464058730643642,0.8744755757330147,0.8528798635072051,1.4839816127722256,1.5036506652832031,1.4839816127722256
91,92,0.9541139240506329,0.8321277532135939,0.8713697684220542,0.844179275208616,1.4847424258820165,1.5069730281829834,1.4847424258820165
92,93,0.9600474683544303,0.835084161919706,0.8640038346372705,0.8434794745036504,1.4883699432348672,1.501206874847412,1.4883699432348672
93,94,0.9664754746835443,0.8399923555464861,0.8705095630448864,0.849133055625018,1.4849245293071855,1.4949164390563965,1.4849245293071855
94,95,0.9622231012658228,0.8450433351683426,0.8763449609386521,0.8542374848808567,1.4821632251191064,1.4991592168807983,1.4821632251191064
95,96,0.9596518987341772,0.8389483020509293,0.8700532285533671,0.8478714216400371,1.4841006952352798,1.5018103122711182,1.4841006952352798
96,97,0.9569818037974683,0.8367811795831034,0.8671002484250355,0.8448531640365682,1.4881785258698388,1.5039622783660889,1.4881785258698388
97,98,0.9630142405063291,0.8487228337280328,0.8788003556278874,0.8569740850051689,1.484682299839422,1.4980862140655518,1.484682299839422
98,99,0.9642998417721519,0.8429576014778729,0.8724240709777628,0.8511905434923698,1.4824365297445474,1.496772050857544,1.4824365297445474
99,100,0.965684335443038,0.8528844811853177,0.881037407793628,0.8606418119876796,1.4822847370903331,1.4957242012023926,1.4822847370903331
100,101,0.9519382911392406,0.8352003741368481,0.8571072675652898,0.8390077920145766,1.4834933684656795,1.5092859268188477,1.4834933684656795
101,102,0.9625197784810127,0.8480308611880221,0.8795112438116229,0.8569288699177636,1.4850644680638663,1.4985930919647217,1.4850644680638663
102,103,0.9603441455696202,0.8354410606313302,0.8578405171629846,0.8392281414481413,1.4874260425567627,1.500431776046753,1.4874260425567627
103,104,0.9601463607594937,0.8358082067130191,0.8691578630548282,0.844841243558358,1.4839822027249077,1.5008724927902222,1.4839822027249077
104,105,0.9646954113924051,0.8482492251232912,0.879282197238369,0.8571202381891756,1.4840743080876506,1.4964110851287842,1.4840743080876506
105,106,0.9574762658227848,0.850311128640743,0.8690846988014856,0.8522867032008414,1.482072592543337,1.5036113262176514,1.482072592543337
106,107,0.9601463607594937,0.8479523581877434,0.8785129825361118,0.8561568748107443,1.4857543737362748,1.5008500814437866,1.4857543737362748
107,108,0.9580696202531646,0.8354638672982576,0.8704863665430169,0.8444862414302416,1.4840524893599196,1.5027521848678589,1.4840524893599196
108,109,0.9600474683544303,0.839481614771522,0.8666520086315105,0.8458514829624582,1.4840742460074134,1.5008647441864014,1.4840742460074134
109,110,0.946993670886076,0.8190540493670058,0.8561622086764336,0.8300401569908484,1.4828078053629816,1.5138996839523315,1.4828078053629816
110,111,0.963310917721519,0.8458701595030292,0.8765886235122629,0.8552208611049638,1.4825463287365703,1.4979902505874634,1.4825463287365703
111,112,0.9654865506329114,0.8439589512528732,0.8766413030925948,0.8529686562380598,1.4810579337251073,1.4954102039337158,1.4810579337251073
112,113,0.9580696202531646,0.8359118524691843,0.8650605266403267,0.8434197368892427,1.4868041562577026,1.503248691558838,1.4868041562577026
113,114,0.9599485759493671,0.8342287979097487,0.8545098606672448,0.8384519391016276,1.4810763761258354,1.5012532472610474,1.4810763761258354
114,115,0.9572784810126582,0.8344822702994564,0.8703707902762232,0.8436872333379045,1.4834413913111337,1.5037444829940796,1.4834413913111337
115,116,0.9560917721518988,0.8451475349723575,0.8788681030138701,0.8543979410513075,1.4818549483728867,1.5051603317260742,1.4818549483728867
116,117,0.9492681962025317,0.8342052245097719,0.8533661871225195,0.8382939373933637,1.4808135325916278,1.5124080181121826,1.4808135325916278
117,118,0.9605419303797469,0.8407860994899262,0.8650389760887925,0.8469490031450643,1.484026194380495,1.5002689361572266,1.484026194380495
118,119,0.960245253164557,0.8414794231484267,0.8729377343471626,0.8503242995968983,1.4825961624090664,1.5010381937026978,1.4825961624090664
119,120,0.9584651898734177,0.8379262666588931,0.8776273701639171,0.8499508951078113,1.4836169843094797,1.5026651620864868,1.4836169843094797
120,121,0.9622231012658228,0.8463709248516562,0.8833236968053002,0.857039356818541,1.481562701657938,1.4987337589263916,1.481562701657938
121,122,0.9606408227848101,0.8448629286491901,0.862568546168375,0.8487645464444826,1.4809354928354868,1.5006568431854248,1.4809354928354868
122,123,0.9620253164556962,0.845896248546344,0.8696177989761554,0.8517416096227858,1.4818265011516243,1.4989831447601318,1.4818265011516243
123,124,0.9617286392405063,0.8581149072432218,0.8877117075492315,0.8658714722175028,1.4794875680448147,1.4994134902954102,1.4794875680448147
124,125,0.9653876582278481,0.8373173142860181,0.8708587597786243,0.8479097397046325,1.4826630799534222,1.4960612058639526,1.4826630799534222
125,126,0.9636075949367089,0.8387199568883279,0.86694461412588,0.8464109753840818,1.480951360620249,1.497676134109497,1.480951360620249
126,127,0.9645965189873418,0.839786350122432,0.8687682268541045,0.8480477624029648,1.4809566778115952,1.4962753057479858,1.4809566778115952
127,128,0.9611352848101266,0.8366854032403079,0.8691749624928592,0.8463811225352413,1.481131172408692,1.4999009370803833,1.481131172408692
128,129,0.958564082278481,0.8391926129184413,0.8668164783930464,0.8468512715377522,1.48129202268375,1.5024758577346802,1.48129202268375
129,130,0.9599485759493671,0.8397285352619327,0.8745294608622362,0.8504945295586323,1.4837903386106888,1.5013617277145386,1.4837903386106888
